competition,season,country,team,matchday,snapshot_date,position,played,won,drawn,lost,goals_for,goals_against,goal_difference,points
LaLiga,2024/2025,Spain,Valencia,31,2025-04-12T19:59:00+00:00,12,31,9,10,12,35,47,-12,37
LaLiga,2024/2025,Spain,Sevilla,31,2025-04-12T19:59:00+00:00,13,31,9,9,13,34,42,-8,36
LaLiga,2024/2025,Spain,Osasuna,31,2025-04-12T19:59:00+00:00,14,30,7,14,9,34,43,-9,35
LaLiga,2024/2025,Spain,Girona,31,2025-04-12T19:59:00+00:00,15,30,9,7,14,37,46,-9,34
LaLiga,2024/2025,Spain,Espanol,31,2025-04-12T19:59:00+00:00,16,29,8,8,13,31,40,-9,32
LaLiga,2024/2025,Spain,Alaves,31,2025-04-12T19:59:00+00:00,17,30,7,9,14,33,44,-11,30
LaLiga,2024/2025,Spain,Leganes,31,2025-04-12T19:59:00+00:00,18,30,6,10,14,29,47,-18,28
LaLiga,2024/2025,Spain,Las Palmas,31,2025-04-12T19:59:00+00:00,19,30,6,8,16,34,51,-17,26
LaLiga,2024/2025,Spain,Valladolid,31,2025-04-12T19:59:00+00:00,20,30,4,4,22,19,69,-50,16
LaLiga,2024/2025,Spain,Barcelona,32,2025-04-19T19:59:00+00:00,1,31,22,4,5,84,29,55,70
LaLiga,2024/2025,Spain,Real Madrid,32,2025-04-19T19:59:00+00:00,2,31,20,6,5,64,31,33,66
LaLiga,2024/2025,Spain,Ath Madrid,32,2025-04-19T19:59:00+00:00,3,31,18,9,4,53,26,27,63
LaLiga,2024/2025,Spain,Ath Bilbao,32,2025-04-19T19:59:00+00:00,4,31,15,12,4,49,25,24,57
LaLiga,2024/2025,Spain,Villarreal,32,2025-04-19T19:59:00+00:00,5,30,14,9,7,53,40,13,51
LaLiga,2024/2025,Spain,Betis,32,2025-04-19T19:59:00+00:00,6,31,13,9,9,42,39,3,48
LaLiga,2024/2025,Spain,Celta,32,2025-04-19T19:59:00+00:00,7,31,12,7,12,44,45,-1,43
LaLiga,2024/2025,Spain,Mallorca,32,2025-04-19T19:59:00+00:00,8,31,12,7,12,31,37,-6,43
LaLiga,2024/2025,Spain,Sociedad,32,2025-04-19T19:59:00+00:00,9,31,12,5,14,30,34,-4,41
LaLiga,2024/2025,Spain,Vallecano,32,2025-04-19T19:59:00+00:00,10,31,10,10,11,34,38,-4,40
LaLiga,2024/2025,Spain,Getafe,32,2025-04-19T19:59:00+00:00,11,32,10,9,13,31,29,2,39
LaLiga,2024/2025,Spain,Espanol,32,2025-04-19T19:59:00+00:00,12,31,10,8,13,34,40,-6,38
LaLiga,2024/2025,Spain,Osasuna,32,2025-04-19T19:59:00+00:00,13,31,8,14,9,36,44,-8,38
LaLiga,2024/2025,Spain,Valencia,32,2025-04-19T19:59:00+00:00,14,31,9,10,12,35,47,-12,37
LaLiga,2024/2025,Spain,Sevilla,32,2025-04-19T19:59:00+00:00,15,31,9,9,13,34,42,-8,36
LaLiga,2024/2025,Spain,Girona,32,2025-04-19T19:59:00+00:00,16,31,9,7,15,38,48,-10,34
LaLiga,2024/2025,Spain,Alaves,32,2025-04-19T19:59:00+00:00,17,31,7,9,15,33,45,-12,30
LaLiga,2024/2025,Spain,Las Palmas,32,2025-04-19T19:59:00+00:00,18,31,7,8,16,37,52,-15,29
LaLiga,2024/2025,Spain,Leganes,32,2025-04-19T19:59:00+00:00,19,31,6,10,15,29,48,-19,28
LaLiga,2024/2025,Spain,Valladolid,32,2025-04-19T19:59:00+00:00,20,31,4,4,23,21,73,-52,16
LaLiga,2024/2025,Spain,Barcelona,33,2025-04-22T19:59:00+00:00,1,33,24,4,5,89,32,57,76
LaLiga,2024/2025,Spain,Real Madrid,33,2025-04-22T19:59:00+00:00,2,32,21,6,5,65,31,34,69
LaLiga,2024/2025,Spain,Ath Madrid,33,2025-04-22T19:59:00+00:00,3,32,18,9,5,53,27,26,63
LaLiga,2024/2025,Spain,Ath Bilbao,33,2025-04-22T19:59:00+00:00,4,32,15,12,5,49,26,23,57
LaLiga,2024/2025,Spain,Villarreal,33,2025-04-22T19:59:00+00:00,5,31,14,10,7,55,42,13,52
LaLiga,2024/2025,Spain,Betis,33,2025-04-22T19:59:00+00:00,6,32,14,9,9,45,40,5,51
LaLiga,2024/2025,Spain,Mallorca,33,2025-04-22T19:59:00+00:00,7,33,12,8,13,31,38,-7,44
LaLiga,2024/2025,Spain,Celta,33,2025-04-22T19:59:00+00:00,8,32,12,7,13,47,49,-2,43
LaLiga,2024/2025,Spain,Sociedad,33,2025-04-22T19:59:00+00:00,9,32,12,6,14,32,36,-4,42
LaLiga,2024/2025,Spain,Vallecano,33,2025-04-22T19:59:00+00:00,10,32,10,11,11,35,39,-4,41
LaLiga,2024/2025,Spain,Osasuna,33,2025-04-22T19:59:00+00:00,11,32,9,14,9,39,46,-7,41
LaLiga,2024/2025,Spain,Getafe,33,2025-04-22T19:59:00+00:00,12,32,10,9,13,31,29,2,39
LaLiga,2024/2025,Spain,Espanol,33,2025-04-22T19:59:00+00:00,13,31,10,8,13,34,40,-6,38
LaLiga,2024/2025,Spain,Valencia,33,2025-04-22T19:59:00+00:00,14,32,9,11,12,36,48,-12,38
LaLiga,2024/2025,Spain,Sevilla,33,2025-04-22T19:59:00+00:00,15,32,9,10,13,35,43,-8,37
LaLiga,2024/2025,Spain,Girona,33,2025-04-22T19:59:00+00:00,16,32,9,7,16,39,51,-12,34
LaLiga,2024/2025,Spain,Las Palmas,33,2025-04-22T19:59:00+00:00,17,32,8,8,16,38,52,-14,32
LaLiga,2024/2025,Spain,Alaves,33,2025-04-22T19:59:00+00:00,18,32,7,10,15,34,46,-12,31
LaLiga,2024/2025,Spain,Leganes,33,2025-04-22T19:59:00+00:00,19,32,6,11,15,29,48,-19,29
LaLiga,2024/2025,Spain,Valladolid,33,2025-04-22T19:59:00+00:00,20,32,4,4,24,23,76,-53,16
LaLiga,2024/2025,Spain,Barcelona,34,2025-05-02T19:59:00+00:00,1,33,24,4,5,89,32,57,76
LaLiga,2024/2025,Spain,Real Madrid,34,2025-05-02T19:59:00+00:00,2,33,22,6,5,66,31,35,72
LaLiga,2024/2025,Spain,Ath Madrid,34,2025-05-02T19:59:00+00:00,3,33,19,9,5,56,27,29,66
LaLiga,2024/2025,Spain,Ath Bilbao,34,2025-05-02T19:59:00+00:00,4,33,16,12,5,50,26,24,60
LaLiga,2024/2025,Spain,Villarreal,34,2025-05-02T19:59:00+00:00,5,33,15,10,8,56,45,11,55
LaLiga,2024/2025,Spain,Betis,34,2025-05-02T19:59:00+00:00,6,33,15,9,9,50,41,9,54
LaLiga,2024/2025,Spain,Celta,34,2025-05-02T19:59:00+00:00,7,33,13,7,13,50,49,1,46
LaLiga,2024/2025,Spain,Osasuna,34,2025-05-02T19:59:00+00:00,8,33,10,14,9,40,46,-6,44
LaLiga,2024/2025,Spain,Mallorca,34,2025-05-02T19:59:00+00:00,9,33,12,8,13,31,38,-7,44
LaLiga,2024/2025,Spain,Sociedad,34,2025-05-02T19:59:00+00:00,10,33,12,6,15,32,37,-5,42
LaLiga,2024/2025,Spain,Vallecano,34,2025-05-02T19:59:00+00:00,11,33,10,11,12,35,42,-7,41
LaLiga,2024/2025,Spain,Getafe,34,2025-05-02T19:59:00+00:00,12,33,10,9,14,31,30,1,39
LaLiga,2024/2025,Spain,Espanol,34,2025-05-02T19:59:00+00:00,13,33,10,9,14,35,42,-7,39
LaLiga,2024/2025,Spain,Valencia,34,2025-05-02T19:59:00+00:00,14,33,9,12,12,37,49,-12,39
LaLiga,2024/2025,Spain,Sevilla,34,2025-05-02T19:59:00+00:00,15,33,9,10,14,35,44,-9,37
LaLiga,2024/2025,Spain,Girona,34,2025-05-02T19:59:00+00:00,16,33,9,8,16,40,52,-12,35
LaLiga,2024/2025,Spain,Alaves,34,2025-05-02T19:59:00+00:00,17,33,8,10,15,35,46,-11,34
LaLiga,2024/2025,Spain,Las Palmas,34,2025-05-02T19:59:00+00:00,18,33,8,8,17,38,53,-15,32
LaLiga,2024/2025,Spain,Leganes,34,2025-05-02T19:59:00+00:00,19,33,6,12,15,30,49,-19,30
LaLiga,2024/2025,Spain,Valladolid,34,2025-05-02T19:59:00+00:00,20,33,4,4,25,24,81,-57,16
LaLiga,2024/2025,Spain,Barcelona,35,2025-05-09T19:59:00+00:00,1,34,25,4,5,91,33,58,79
LaLiga,2024/2025,Spain,Real Madrid,35,2025-05-09T19:59:00+00:00,2,34,23,6,5,69,33,36,75
LaLiga,2024/2025,Spain,Ath Madrid,35,2025-05-09T19:59:00+00:00,3,34,19,10,5,56,27,29,67
LaLiga,2024/2025,Spain,Ath Bilbao,35,2025-05-09T19:59:00+00:00,4,34,16,13,5,50,26,24,61
LaLiga,2024/2025,Spain,Villarreal,35,2025-05-09T19:59:00+00:00,5,34,16,10,8,60,47,13,58
LaLiga,2024/2025,Spain,Betis,35,2025-05-09T19:59:00+00:00,6,34,16,9,9,52,42,10,57
LaLiga,2024/2025,Spain,Celta,35,2025-05-09T19:59:00+00:00,7,34,13,7,14,52,52,0,46
LaLiga,2024/2025,Spain,Vallecano,35,2025-05-09T19:59:00+00:00,8,34,11,11,12,36,42,-6,44
LaLiga,2024/2025,Spain,Osasuna,35,2025-05-09T19:59:00+00:00,9,34,10,14,10,42,50,-8,44
LaLiga,2024/2025,Spain,Mallorca,35,2025-05-09T19:59:00+00:00,10,34,12,8,14,31,39,-8,44
LaLiga,2024/2025,Spain,Sociedad,35,2025-05-09T19:59:00+00:00,11,34,12,7,15,32,37,-5,43
LaLiga,2024/2025,Spain,Valencia,35,2025-05-09T19:59:00+00:00,12,34,10,12,12,40,51,-11,42
LaLiga,2024/2025,Spain,Getafe,35,2025-05-09T19:59:00+00:00,13,34,10,9,15,31,31,0,39
LaLiga,2024/2025,Spain,Espanol,35,2025-05-09T19:59:00+00:00,14,34,10,9,15,36,44,-8,39
LaLiga,2024/2025,Spain,Sevilla,35,2025-05-09T19:59:00+00:00,15,34,9,11,14,37,46,-9,38
LaLiga,2024/2025,Spain,Girona,35,2025-05-09T19:59:00+00:00,16,34,10,8,16,41,52,-11,38
LaLiga,2024/2025,Spain,Alaves,35,2025-05-09T19:59:00+00:00,17,34,8,11,15,35,46,-11,35
LaLiga,2024/2025,Spain,Las Palmas,35,2025-05-09T19:59:00+00:00,18,34,8,8,18,40,56,-16,32
LaLiga,2024/2025,Spain,Leganes,35,2025-05-09T19:59:00+00:00,19,34,6,13,15,32,51,-19,31
LaLiga,2024/2025,Spain,Valladolid,35,2025-05-09T19:59:00+00:00,20,34,4,4,26,25,83,-58,16
LaLiga,2024/2025,Spain,Barcelona,36,2025-05-13T19:59:00+00:00,1,35,26,4,5,95,36,59,82
LaLiga,2024/2025,Spain,Real Madrid,36,2025-05-13T19:59:00+00:00,2,35,23,6,6,72,37,35,75
LaLiga,2024/2025,Spain,Ath Madrid,36,2025-05-13T19:59:00+00:00,3,35,20,10,5,60,27,33,70
LaLiga,2024/2025,Spain,Ath Bilbao,36,2025-05-13T19:59:00+00:00,4,35,17,13,5,51,26,25,64
LaLiga,2024/2025,Spain,Villarreal,36,2025-05-13T19:59:00+00:00,5,35,17,10,8,61,47,14,61
LaLiga,2024/2025,Spain,Betis,36,2025-05-13T19:59:00+00:00,6,35,16,10,9,53,43,10,58
LaLiga,2024/2025,Spain,Celta,36,2025-05-13T19:59:00+00:00,7,35,14,7,14,55,54,1,49
LaLiga,2024/2025,Spain,Vallecano,36,2025-05-13T19:59:00+00:00,8,35,12,11,12,37,42,-5,47
LaLiga,2024/2025,Spain,Mallorca,36,2025-05-13T19:59:00+00:00,9,35,13,8,14,33,40,-7,47
LaLiga,2024/2025,Spain,Osasuna,36,2025-05-13T19:59:00+00:00,10,35,10,15,10,43,51,-8,45
LaLiga,2024/2025,Spain,Valencia,36,2025-05-13T19:59:00+00:00,11,35,11,12,12,43,51,-8,45
LaLiga,2024/2025,Spain,Sociedad,36,2025-05-13T19:59:00+00:00,12,35,12,7,16,32,41,-9,43
LaLiga,2024/2025,Spain,Getafe,36,2025-05-13T19:59:00+00:00,13,35,10,9,16,31,34,-3,39
LaLiga,2024/2025,Spain,Espanol,36,2025-05-13T19:59:00+00:00,14,35,10,9,16,38,47,-9,39
LaLiga,2024/2025,Spain,Sevilla,36,2025-05-13T19:59:00+00:00,15,35,9,11,15,39,49,-10,38
LaLiga,2024/2025,Spain,Girona,36,2025-05-13T19:59:00+00:00,16,35,10,8,17,41,53,-12,38
LaLiga,2024/2025,Spain,Alaves,36,2025-05-13T19:59:00+00:00,17,35,8,11,16,35,47,-12,35
LaLiga,2024/2025,Spain,Leganes,36,2025-05-13T19:59:00+00:00,18,35,7,13,15,35,53,-18,34
LaLiga,2024/2025,Spain,Las Palmas,36,2025-05-13T19:59:00+00:00,19,35,8,8,19,40,57,-17,32
LaLiga,2024/2025,Spain,Valladolid,36,2025-05-13T19:59:00+00:00,20,35,4,4,27,26,85,-59,16
LaLiga,2024/2025,Spain,Barcelona,37,2025-05-18T19:59:00+00:00,1,36,27,4,5,97,36,61,85
LaLiga,2024/2025,Spain,Real Madrid,37,2025-05-18T19:59:00+00:00,2,36,24,6,6,74,38,36,78
LaLiga,2024/2025,Spain,Ath Madrid,37,2025-05-18T19:59:00+00:00,3,36,20,10,6,60,29,31,70
LaLiga,2024/2025,Spain,Ath Bilbao,37,2025-05-18T19:59:00+00:00,4,36,18,13,5,53,26,27,67
LaLiga,2024/2025,Spain,Villarreal,37,2025-05-18T19:59:00+00:00,5,36,18,10,8,64,47,17,64
LaLiga,2024/2025,Spain,Betis,37,2025-05-18T19:59:00+00:00,6,36,16,11,9,55,45,10,59
LaLiga,2024/2025,Spain,Celta,37,2025-05-18T19:59:00+00:00,7,36,15,7,14,56,54,2,52
LaLiga,2024/2025,Spain,Vallecano,37,2025-05-18T19:59:00+00:00,8,36,12,12,12,39,44,-5,48
LaLiga,2024/2025,Spain,Osasuna,37,2025-05-18T19:59:00+00:00,9,36,11,15,10,45,51,-6,48
LaLiga,2024/2025,Spain,Mallorca,37,2025-05-18T19:59:00+00:00,10,36,13,8,15,34,42,-8,47
LaLiga,2024/2025,Spain,Valencia,37,2025-05-18T19:59:00+00:00,11,36,11,12,13,43,52,-9,45
LaLiga,2024/2025,Spain,Sociedad,37,2025-05-18T19:59:00+00:00,12,36,12,7,17,32,42,-10,43
LaLiga,2024/2025,Spain,Sevilla,37,2025-05-18T19:59:00+00:00,13,36,10,11,15,40,49,-9,41
LaLiga,2024/2025,Spain,Girona,37,2025-05-18T19:59:00+00:00,14,36,11,8,17,42,53,-11,41
LaLiga,2024/2025,Spain,Getafe,37,2025-05-18T19:59:00+00:00,15,36,10,9,17,31,36,-5,39
LaLiga,2024/2025,Spain,Espanol,37,2025-05-18T19:59:00+00:00,16,36,10,9,17,38,49,-11,39
LaLiga,2024/2025,Spain,Alaves,37,2025-05-18T19:59:00+00:00,17,36,9,11,16,36,47,-11,38
LaLiga,2024/2025,Spain,Leganes,37,2025-05-18T19:59:00+00:00,18,36,7,13,16,35,56,-21,34
LaLiga,2024/2025,Spain,Las Palmas,37,2025-05-18T19:59:00+00:00,19,36,8,8,20,40,58,-18,32
LaLiga,2024/2025,Spain,Valladolid,37,2025-05-18T19:59:00+00:00,20,36,4,4,28,26,86,-60,16
LaLiga,2024/2025,Spain,Barcelona,38,2025-05-23T19:59:00+00:00,1,37,27,4,6,99,39,60,85
LaLiga,2024/2025,Spain,Real Madrid,38,2025-05-23T19:59:00+00:00,2,37,25,6,6,76,38,38,81
LaLiga,2024/2025,Spain,Ath Madrid,38,2025-05-23T19:59:00+00:00,3,37,21,10,6,64,30,34,73
LaLiga,2024/2025,Spain,Ath Bilbao,38,2025-05-23T19:59:00+00:00,4,37,19,13,5,54,26,28,70
LaLiga,2024/2025,Spain,Villarreal,38,2025-05-23T19:59:00+00:00,5,37,19,10,8,67,49,18,67
LaLiga,2024/2025,Spain,Betis,38,2025-05-23T19:59:00+00:00,6,37,16,11,10,56,49,7,59
LaLiga,2024/2025,Spain,Celta,38,2025-05-23T19:59:00+00:00,7,37,15,7,15,57,56,1,52
LaLiga,2024/2025,Spain,Osasuna,38,2025-05-23T19:59:00+00:00,8,37,12,15,10,47,51,-4,51
LaLiga,2024/2025,Spain,Vallecano,38,2025-05-23T19:59:00+00:00,9,37,13,12,12,41,45,-4,51
LaLiga,2024/2025,Spain,Mallorca,38,2025-05-23T19:59:00+00:00,10,37,13,8,16,35,44,-9,47
LaLiga,2024/2025,Spain,Sociedad,38,2025-05-23T19:59:00+00:00,11,37,13,7,17,35,44,-9,46
LaLiga,2024/2025,Spain,Valencia,38,2025-05-23T19:59:00+00:00,12,37,11,12,14,43,53,-10,45
LaLiga,2024/2025,Spain,Getafe,38,2025-05-23T19:59:00+00:00,13,37,11,9,17,33,37,-4,42
LaLiga,2024/2025,Spain,Alaves,38,2025-05-23T19:59:00+00:00,14,37,10,11,16,37,47,-10,41
LaLiga,2024/2025,Spain,Sevilla,38,2025-05-23T19:59:00+00:00,15,37,10,11,16,40,51,-11,41
LaLiga,2024/2025,Spain,Girona,38,2025-05-23T19:59:00+00:00,16,37,11,8,18,44,56,-12,41
LaLiga,2024/2025,Spain,Espanol,38,2025-05-23T19:59:00+00:00,17,37,10,9,18,38,51,-13,39
LaLiga,2024/2025,Spain,Leganes,38,2025-05-23T19:59:00+00:00,18,37,8,13,16,36,56,-20,37
LaLiga,2024/2025,Spain,Las Palmas,38,2025-05-23T19:59:00+00:00,19,37,8,8,21,40,59,-19,32
LaLiga,2024/2025,Spain,Valladolid,38,2025-05-23T19:59:00+00:00,20,37,4,4,29,26,87,-61,16
LaLiga,2025/2026,Spain,Alaves,1,2025-08-15T19:59:00+00:00,1,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Ath Bilbao,1,2025-08-15T19:59:00+00:00,2,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Ath Madrid,1,2025-08-15T19:59:00+00:00,3,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Barcelona,1,2025-08-15T19:59:00+00:00,4,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Betis,1,2025-08-15T19:59:00+00:00,5,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Celta,1,2025-08-15T19:59:00+00:00,6,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Elche,1,2025-08-15T19:59:00+00:00,7,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Espanol,1,2025-08-15T19:59:00+00:00,8,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Getafe,1,2025-08-15T19:59:00+00:00,9,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Girona,1,2025-08-15T19:59:00+00:00,10,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Levante,1,2025-08-15T19:59:00+00:00,11,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Mallorca,1,2025-08-15T19:59:00+00:00,12,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Osasuna,1,2025-08-15T19:59:00+00:00,13,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Oviedo,1,2025-08-15T19:59:00+00:00,14,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Real Madrid,1,2025-08-15T19:59:00+00:00,15,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Sevilla,1,2025-08-15T19:59:00+00:00,16,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Sociedad,1,2025-08-15T19:59:00+00:00,17,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Valencia,1,2025-08-15T19:59:00+00:00,18,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Vallecano,1,2025-08-15T19:59:00+00:00,19,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Villarreal,1,2025-08-15T19:59:00+00:00,20,0,0,0,0,0,0,0,0
LaLiga,2025/2026,Spain,Barcelona,2,2025-08-22T19:59:00+00:00,1,1,1,0,0,3,0,3,3
LaLiga,2025/2026,Spain,Vallecano,2,2025-08-22T19:59:00+00:00,2,1,1,0,0,3,1,2,3
LaLiga,2025/2026,Spain,Getafe,2,2025-08-22T19:59:00+00:00,3,1,1,0,0,2,0,2,3
LaLiga,2025/2026,Spain,Villarreal,2,2025-08-22T19:59:00+00:00,4,1,1,0,0,2,0,2,3
LaLiga,2025/2026,Spain,Ath Bilbao,2,2025-08-22T19:59:00+00:00,5,1,1,0,0,3,2,1,3
LaLiga,2025/2026,Spain,Alaves,2,2025-08-22T19:59:00+00:00,6,1,1,0,0,2,1,1,3
LaLiga,2025/2026,Spain,Espanol,2,2025-08-22T19:59:00+00:00,7,1,1,0,0,2,1,1,3
LaLiga,2025/2026,Spain,Real Madrid,2,2025-08-22T19:59:00+00:00,8,1,1,0,0,1,0,1,3
LaLiga,2025/2026,Spain,Betis,2,2025-08-22T19:59:00+00:00,9,1,0,1,0,1,1,0,1
LaLiga,2025/2026,Spain,Elche,2,2025-08-22T19:59:00+00:00,10,1,0,1,0,1,1,0,1
LaLiga,2025/2026,Spain,Sociedad,2,2025-08-22T19:59:00+00:00,11,1,0,1,0,1,1,0,1
LaLiga,2025/2026,Spain,Valencia,2,2025-08-22T19:59:00+00:00,12,1,0,1,0,1,1,0,1
LaLiga,2025/2026,Spain,Sevilla,2,2025-08-22T19:59:00+00:00,13,1,0,0,1,2,3,-1,0
LaLiga,2025/2026,Spain,Ath Madrid,2,2025-08-22T19:59:00+00:00,14,1,0,0,1,1,2,-1,0
LaLiga,2025/2026,Spain,Levante,2,2025-08-22T19:59:00+00:00,15,1,0,0,1,1,2,-1,0
LaLiga,2025/2026,Spain,Osasuna,2,2025-08-22T19:59:00+00:00,16,1,0,0,1,0,1,-1,0
LaLiga,2025/2026,Spain,Girona,2,2025-08-22T19:59:00+00:00,17,1,0,0,1,1,3,-2,0
LaLiga,2025/2026,Spain,Celta,2,2025-08-22T19:59:00+00:00,18,1,0,0,1,0,2,-2,0
LaLiga,2025/2026,Spain,Oviedo,2,2025-08-22T19:59:00+00:00,19,1,0,0,1,0,2,-2,0
LaLiga,2025/2026,Spain,Mallorca,2,2025-08-22T19:59:00+00:00,20,1,0,0,1,0,3,-3,0
LaLiga,2025/2026,Spain,Villarreal,3,2025-08-27T19:59:00+00:00,1,2,2,0,0,7,0,7,6
LaLiga,2025/2026,Spain,Barcelona,3,2025-08-27T19:59:00+00:00,2,2,2,0,0,6,2,4,6
LaLiga,2025/2026,Spain,Real Madrid,3,2025-08-27T19:59:00+00:00,3,2,2,0,0,4,0,4,6
LaLiga,2025/2026,Spain,Getafe,3,2025-08-27T19:59:00+00:00,4,2,2,0,0,4,1,3,6
LaLiga,2025/2026,Spain,Ath Bilbao,3,2025-08-27T19:59:00+00:00,5,2,2,0,0,4,2,2,6
LaLiga,2025/2026,Spain,Espanol,3,2025-08-27T19:59:00+00:00,6,2,1,1,0,4,3,1,4
LaLiga,2025/2026,Spain,Betis,3,2025-08-27T19:59:00+00:00,7,2,1,1,0,2,1,1,4
LaLiga,2025/2026,Spain,Vallecano,3,2025-08-27T19:59:00+00:00,8,2,1,0,1,3,2,1,3
LaLiga,2025/2026,Spain,Alaves,3,2025-08-27T19:59:00+00:00,9,2,1,0,1,2,2,0,3
LaLiga,2025/2026,Spain,Osasuna,3,2025-08-27T19:59:00+00:00,10,2,1,0,1,1,1,0,3
LaLiga,2025/2026,Spain,Sociedad,3,2025-08-27T19:59:00+00:00,11,2,0,2,0,3,3,0,2
LaLiga,2025/2026,Spain,Elche,3,2025-08-27T19:59:00+00:00,12,2,0,2,0,2,2,0,2
LaLiga,2025/2026,Spain,Ath Madrid,3,2025-08-27T19:59:00+00:00,13,2,0,1,1,2,3,-1,1
LaLiga,2025/2026,Spain,Valencia,3,2025-08-27T19:59:00+00:00,14,2,0,1,1,1,2,-1,1
LaLiga,2025/2026,Spain,Celta,3,2025-08-27T19:59:00+00:00,15,2,0,1,1,1,3,-2,1
LaLiga,2025/2026,Spain,Mallorca,3,2025-08-27T19:59:00+00:00,16,2,0,1,1,1,4,-3,1
LaLiga,2025/2026,Spain,Levante,3,2025-08-27T19:59:00+00:00,17,2,0,0,2,3,5,-2,0
LaLiga,2025/2026,Spain,Sevilla,3,2025-08-27T19:59:00+00:00,18,2,0,0,2,3,5,-2,0
LaLiga,2025/2026,Spain,Oviedo,3,2025-08-27T19:59:00+00:00,19,2,0,0,2,0,5,-5,0
LaLiga,2025/2026,Spain,Girona,3,2025-08-27T19:59:00+00:00,20,2,0,0,2,1,8,-7,0
LaLiga,2025/2026,Spain,Real Madrid,4,2025-08-31T19:59:00+00:00,1,3,3,0,0,6,1,5,9
LaLiga,2025/2026,Spain,Ath Bilbao,4,2025-08-31T19:59:00+00:00,2,3,3,0,0,6,3,3,9
LaLiga,2025/2026,Spain,Villarreal,4,2025-08-31T19:59:00+00:00,3,3,2,1,0,8,1,7,7
LaLiga,2025/2026,Spain,Espanol,4,2025-08-31T19:59:00+00:00,4,3,2,1,0,5,3,2,7
LaLiga,2025/2026,Spain,Barcelona,4,2025-08-31T19:59:00+00:00,5,2,2,0,0,6,2,4,6
LaLiga,2025/2026,Spain,Getafe,4,2025-08-31T19:59:00+00:00,6,3,2,0,1,4,4,0,6
LaLiga,2025/2026,Spain,Elche,4,2025-08-31T19:59:00+00:00,7,3,1,2,0,4,2,2,5
LaLiga,2025/2026,Spain,Betis,4,2025-08-31T19:59:00+00:00,8,4,1,2,1,4,4,0,5
LaLiga,2025/2026,Spain,Valencia,4,2025-08-31T19:59:00+00:00,9,3,1,1,1,4,2,2,4
LaLiga,2025/2026,Spain,Alaves,4,2025-08-31T19:59:00+00:00,10,3,1,1,1,3,3,0,4
LaLiga,2025/2026,Spain,Vallecano,4,2025-08-31T19:59:00+00:00,11,2,1,0,1,3,2,1,3
LaLiga,2025/2026,Spain,Sevilla,4,2025-08-31T19:59:00+00:00,12,3,1,0,2,5,5,0,3
LaLiga,2025/2026,Spain,Osasuna,4,2025-08-31T19:59:00+00:00,13,3,1,0,2,1,2,-1,3
LaLiga,2025/2026,Spain,Celta,4,2025-08-31T19:59:00+00:00,14,4,0,3,1,3,5,-2,3
LaLiga,2025/2026,Spain,Oviedo,4,2025-08-31T19:59:00+00:00,15,3,1,0,2,1,5,-4,3
LaLiga,2025/2026,Spain,Ath Madrid,4,2025-08-31T19:59:00+00:00,16,3,0,2,1,3,4,-1,2
LaLiga,2025/2026,Spain,Sociedad,4,2025-08-31T19:59:00+00:00,17,3,0,2,1,3,4,-1,2
LaLiga,2025/2026,Spain,Mallorca,4,2025-08-31T19:59:00+00:00,18,3,0,1,2,2,6,-4,1
LaLiga,2025/2026,Spain,Levante,4,2025-08-31T19:59:00+00:00,19,3,0,0,3,3,7,-4,0
LaLiga,2025/2026,Spain,Girona,4,2025-08-31T19:59:00+00:00,20,3,0,0,3,1,10,-9,0
LaLiga,2025/2026,Spain,Real Madrid,5,2025-09-15T19:59:00+00:00,1,4,4,0,0,8,2,6,12
LaLiga,2025/2026,Spain,Barcelona,5,2025-09-15T19:59:00+00:00,2,4,3,1,0,13,3,10,10
LaLiga,2025/2026,Spain,Ath Bilbao,5,2025-09-15T19:59:00+00:00,3,4,3,0,1,6,4,2,9
LaLiga,2025/2026,Spain,Getafe,5,2025-09-15T19:59:00+00:00,4,4,3,0,1,6,4,2,9
LaLiga,2025/2026,Spain,Villarreal,5,2025-09-15T19:59:00+00:00,5,4,2,1,1,8,3,5,7
LaLiga,2025/2026,Spain,Espanol,5,2025-09-15T19:59:00+00:00,6,3,2,1,0,5,3,2,7
